,Unnamed: 0,Name,Gender,Time,Text
170,170,Speaker 5,F,01:09:31,"I think I have made my kitchen was not there. So I think that the wheelchair in the house is one thing. But if you will, in the future, going to have to have mobility equipment like I have a walker as well a space around and that you the units and of that can be dropped if you like can be lowered and which might have been so I can sit in the wheelchair does under certain types of kitchen things that my oven I can't have one with the dropped down door , it's not safe for me, but I have one of those those sliding they are brilliant. So that's socially but not so you can just explain it is cheap, and."
171,171,Speaker 1,M,01:10:26,I didn't quite understand what this door is.
172,172,Speaker 5,F,01:10:29,"Have you ever seen bake off the bake off it, right? What they do, but be put an oven door down what it does disappears underneath it slides underneath.Yeah, because I can't have anything in front of me. I've got to be able to be right in front of the oven book because it slides on. I think it's called Hide and Slide or something like that."
173,173,Speaker 1,M,01:10:50,"Yeah, I understand."
174,174,Speaker 5,F,01:10:51,"And it's it's excellent for that unless you hang on to it. If you try to move on, it goes and slides and, you know, expect it will go on the issue. But the other thing is, what about that? But it's it's brilliant for that because I can go in front and in the wheelchair, sometimes not too heavy. I go to the side. So the kitchen equipment, I think, and otherwise I wouldn't use the oven. It's as simple as that and it's got to be easily accessible."
175,175,Speaker 5,F,01:11:37,"If you look in technology and internet stuff it's kind of sounds awful generations come and go as they age, they will be brought up with this man. It's the wall of the rest of us. So the older ones now generation today, the generation that the older generation that I'm no longer the older again generation, maybe that has never used the internet and are still frightened of it, but that will adapto us, yeah, but as the years go on. Sounds awful. As the new generations come up they will, they will embrace all of this. And which we maybe not"
176,176,Speaker 2,M,01:12:21,"answerable now like the zoom. I mean, it might be simpler than the same I've never used zoom We've used a different type of media thing to use, but weren't operating now the guy who runs our mention he was operating it sometimes successfully, sometimes not. It is technical technology challenge if you like, love it laughs. The colleague I'm talking about. Well, it's. That sort of thing, if somebody said to me, Oh, you need to get on to this, you need to get on to that. That scares me. Like you say, it does scare you technology, am I going to be using computers for about 22 years and I'm still just scratching the surface. I can do e-mails."
177,177,Speaker 2,M,01:13:13,"I don't know what it is. I think it's a fear of the unknown. And you read about all the scams. But I mean, I can do the basics. I can send the emails attachments, I can open the emails. So to me, I can do what's important to me. Um."
178,178,Speaker 5,F,01:13:30,But it's not what it's about. Why would you have to if you're doing enough to meet your needs? That's what it's about.
179,179,Speaker 2,M,01:13:40,"It does for me. You know, like I say, I use my phone to do it. I've got a laptop not used for about three years. I've got a tablet. I get a struggle on that when trying to get onto the home page I need. I used to ask a friend to bring them up, saying I'm struggling come around, he sort everything out for me. I don't see him now. and the other friend that did it. And unfortunately, she passed away. So I feel like I'm on my own now and I feel really at a loss because where I live, I'm probably one of the youngest. You know, so there are some who use the internet, but mainly for shopping or ordering food online. And that's it. No, I don't do that. You know, I'm old fashioned, so I just like to, uh. I'm happy with what I can do But there were a couple of time later on when I make stuck in the house and I need to do more on the computers and things like that, and I just don't absorb it there. I do have a problem with dyslexia, but I know what the government member is."
180,180,Speaker 2,M,01:14:57,"To me at the moment is helpful, but there are people that have made that go insane. It's all. And I think people do struggle with it."
181,181,Speaker 1,M,01:15:08,I struggle with that. Yeah.
182,182,Speaker 3,F,01:15:10,"You know, so if it's like you say, it's what you said, so you need to give it. You want older people to embrace it as because they don't need it, make it easier. Make it less scary. Yeah, they get that. Sometimes these iPhones. I mean, I love it. I'm a geek. Yeah. As soon as therie is a new technology I want it! But I'm lucky enough to become A.. I've got friends that was so, you know, can't understand it. The technical wording is too difficult if you make it simple wording. Yet I just say press number one press number two fine. Why would you just interface? You know this? I love it, but I don't understand a lot of it. Make it easy. We want older people or people who are scared of it to to embrace the technology. Make it every dayable. Yeah, if that makes sense. Right?"
183,183,Speaker 4,M,01:16:20,"Maybe some people are scared by technology, including me. Some people are not like Hazel or she doesn't know about technology."
184,184,Speaker 2,M,01:16:31,Not as good as critics.
185,185,Speaker 4,M,01:16:33,"For example, I think it will become to some extent now. We don't see on the news all the hundreds and hundreds of people who are losing their life savings through internet banking. And they are."
186,186,Speaker 2,M,01:16:46,"Yes, I saw on the news with the eBay alone in the southwest, £25million stolen through scammers that we see in the southwest. You know, I've been ripped off. Nothing massive. The first one was about twenty five pound instead of six ninety nine. So I'm very dubious of what I go on to buy anything. And so it's very rare buying if you online, I go radiates cover for one of the residents. I'm supposed to be near to the. He didn't want to do it. He wanted me to do it. Yes, it looked the same. I was getting to the point where I was looking at the scene and I thought, I don't recognise that company name and don't recognise that company name. So I rang up my sister she said tribe from world. Don't do radiates covers, what they do, and you get special offers, so I ordered in that we've got it. So the next one he wants we'll order through the same company because we know it's genuine. Yeah."
187,187,Speaker 5,F,01:17:50,"Don't you find it like your eyes on ebay, as you said, Oh, there's marvellous tablet! It should be £700 for £200 if you think you're going to get the genuine thing £200..."
188,188,Speaker 2,M,01:18:02,"No. You know, if it sounds too good to be true, then it is."
189,189,Speaker 2,M,01:18:30,Stairs without banisters for me. So especially without was a bit of banisters to.
190,190,Speaker 4,M,01:18:39,"Well, I wouldn't be without my handrails up the stairs now, and I didn't ask for. Oh, I've no reason to rub it down, but about four bypasses I've lost all my energy to having had colon cancer twice an insulin dependent diabetic. All sorts of things. And when I was last in hospital, they certainly organised at all these rails and I couldn't do without them now. But you know, I manage if but they were then and."
